Clock,Servers,QueueSize,Processed,Blocked
[Cycle 4840] Servers: 17, Queue: 307, Processed: 4252, Blocked: 14
[Cycle 4841] Servers: 17, Queue: 308, Processed: 4252, Blocked: 14
[Cycle 4842] Servers: 17, Queue: 307, Processed: 4254, Blocked: 14
[Cycle 4843] Servers: 17, Queue: 308, Processed: 4254, Blocked: 14
[Cycle 4844] Servers: 17, Queue: 309, Processed: 4254, Blocked: 14
[Cycle 4845] Servers: 17, Queue: 309, Processed: 4255, Blocked: 14
[Cycle 4846] Servers: 17, Queue: 309, Processed: 4256, Blocked: 14
[Cycle 4847] Servers: 17, Queue: 308, Processed: 4258, Blocked: 14
[Cycle 4848] Servers: 17, Queue: 309, Processed: 4258, Blocked: 14
[Cycle 4849] Servers: 17, Queue: 308, Processed: 4260, Blocked: 14
[Cycle 4850] Servers: 17, Queue: 307, Processed: 4262, Blocked: 14
[Cycle 4851] Servers: 17, Queue: 307, Processed: 4263, Blocked: 14
[Cycle 4852] Servers: 17, Queue: 306, Processed: 4265, Blocked: 14
[Cycle 4853] Servers: 17, Queue: 304, Processed: 4268, Blocked: 14
[Cycle 4854] Servers: 17, Queue: 305, Processed: 4268, Blocked: 14
[Cycle 4855] Servers: 17, Queue: 305, Processed: 4268, Blocked: 14
[Cycle 4856] Servers: 17, Queue: 306, Processed: 4268, Blocked: 14
[Cycle 4857] Servers: 17, Queue: 307, Processed: 4268, Blocked: 14
[Cycle 4858] Servers: 17, Queue: 308, Processed: 4268, Blocked: 14
[Cycle 4859] Servers: 17, Queue: 307, Processed: 4269, Blocked: 14
[Cycle 4860] Servers: 17, Queue: 307, Processed: 4270, Blocked: 14
[Cycle 4861] Servers: 17, Queue: 304, Processed: 4274, Blocked: 14
[Cycle 4862] Servers: 17, Queue: 304, Processed: 4275, Blocked: 14
[Cycle 4863] Servers: 17, Queue: 305, Processed: 4275, Blocked: 14
[Cycle 4864] Servers: 17, Queue: 304, Processed: 4276, Blocked: 14
[Cycle 4865] Servers: 17, Queue: 305, Processed: 4276, Blocked: 14
[Cycle 4866] Servers: 17, Queue: 305, Processed: 4277, Blocked: 14
[Cycle 4867] Servers: 17, Queue: 305, Processed: 4278, Blocked: 14
[Cycle 4868] Servers: 17, Queue: 304, Processed: 4279, Blocked: 14
[Cycle 4869] Servers: 17, Queue: 305, Processed: 4279, Blocked: 14
[Cycle 4870] Servers: 17, Queue: 305, Processed: 4279, Blocked: 14
[Cycle 4871] Servers: 17, Queue: 306, Processed: 4279, Blocked: 14
[Cycle 4872] Servers: 17, Queue: 306, Processed: 4280, Blocked: 14
[Cycle 4873] Servers: 17, Queue: 304, Processed: 4283, Blocked: 14
[Cycle 4874] Servers: 17, Queue: 304, Processed: 4284, Blocked: 14
[Cycle 4875] Servers: 17, Queue: 304, Processed: 4285, Blocked: 14
[Cycle 4876] Servers: 17, Queue: 303, Processed: 4287, Blocked: 14
[Cycle 4877] Servers: 17, Queue: 303, Processed: 4288, Blocked: 14
[Cycle 4878] Servers: 17, Queue: 304, Processed: 4288, Blocked: 14
[Cycle 4879] Servers: 17, Queue: 303, Processed: 4289, Blocked: 15
[Cycle 4880] Servers: 17, Queue: 304, Processed: 4289, Blocked: 15
[Cycle 4881] Servers: 17, Queue: 303, Processed: 4291, Blocked: 15
[Cycle 4882] Servers: 17, Queue: 304, Processed: 4291, Blocked: 15
[Cycle 4883] Servers: 17, Queue: 302, Processed: 4294, Blocked: 15
[Cycle 4884] Servers: 17, Queue: 302, Processed: 4295, Blocked: 15
[Cycle 4885] Servers: 17, Queue: 302, Processed: 4296, Blocked: 15
[Cycle 4886] Servers: 17, Queue: 302, Processed: 4297, Blocked: 15
[Cycle 4887] Servers: 17, Queue: 301, Processed: 4298, Blocked: 15
[Cycle 4888] Servers: 17, Queue: 302, Processed: 4298, Blocked: 15
[Cycle 4889] Servers: 17, Queue: 302, Processed: 4299, Blocked: 15
[Cycle 4890] Servers: 17, Queue: 302, Processed: 4300, Blocked: 15
[Cycle 4891] Servers: 17, Queue: 303, Processed: 4300, Blocked: 15
[Cycle 4892] Servers: 17, Queue: 303, Processed: 4301, Blocked: 15
[Cycle 4893] Servers: 17, Queue: 304, Processed: 4301, Blocked: 15
[Cycle 4894] Servers: 17, Queue: 305, Processed: 4301, Blocked: 15
[Cycle 4895] Servers: 17, Queue: 303, Processed: 4304, Blocked: 15
[Cycle 4896] Servers: 17, Queue: 304, Processed: 4304, Blocked: 15
[Cycle 4897] Servers: 17, Queue: 304, Processed: 4305, Blocked: 15
[Cycle 4898] Servers: 17, Queue: 303, Processed: 4306, Blocked: 15
[Cycle 4899] Servers: 17, Queue: 303, Processed: 4307, Blocked: 15
[Cycle 4900] Servers: 17, Queue: 304, Processed: 4307, Blocked: 15
[Cycle 4901] Servers: 17, Queue: 305, Processed: 4307, Blocked: 15
[Cycle 4902] Servers: 17, Queue: 304, Processed: 4309, Blocked: 15
[Cycle 4903] Servers: 17, Queue: 303, Processed: 4310, Blocked: 15
[Cycle 4904] Servers: 17, Queue: 303, Processed: 4311, Blocked: 15
[Cycle 4905] Servers: 17, Queue: 303, Processed: 4312, Blocked: 15
[Cycle 4906] Servers: 17, Queue: 302, Processed: 4314, Blocked: 15
[Cycle 4907] Servers: 17, Queue: 303, Processed: 4314, Blocked: 15
[Cycle 4908] Servers: 17, Queue: 304, Processed: 4314, Blocked: 15
[Cycle 4909] Servers: 17, Queue: 305, Processed: 4314, Blocked: 15
[Cycle 4910] Servers: 17, Queue: 305, Processed: 4314, Blocked: 15
[Cycle 4911] Servers: 17, Queue: 306, Processed: 4314, Blocked: 15
[Cycle 4912] Servers: 17, Queue: 306, Processed: 4315, Blocked: 15
[Cycle 4913] Servers: 17, Queue: 305, Processed: 4317, Blocked: 15
[Cycle 4914] Servers: 17, Queue: 305, Processed: 4318, Blocked: 15
[Cycle 4915] Servers: 17, Queue: 306, Processed: 4318, Blocked: 15
[Cycle 4916] Servers: 17, Queue: 307, Processed: 4318, Blocked: 15
[Cycle 4917] Servers: 17, Queue: 307, Processed: 4319, Blocked: 15
[Cycle 4918] Servers: 17, Queue: 308, Processed: 4319, Blocked: 15
[Cycle 4919] Servers: 17, Queue: 309, Processed: 4319, Blocked: 15
[Cycle 4920] Servers: 17, Queue: 308, Processed: 4321, Blocked: 15
[Cycle 4921] Servers: 17, Queue: 308, Processed: 4322, Blocked: 15
[Cycle 4922] Servers: 17, Queue: 306, Processed: 4325, Blocked: 15
[Cycle 4923] Servers: 17, Queue: 306, Processed: 4326, Blocked: 15
[Cycle 4924] Servers: 17, Queue: 305, Processed: 4328, Blocked: 15
[Cycle 4925] Servers: 17, Queue: 306, Processed: 4328, Blocked: 15
[Cycle 4926] Servers: 17, Queue: 305, Processed: 4330, Blocked: 15
[Cycle 4927] Servers: 17, Queue: 303, Processed: 4333, Blocked: 15
[Cycle 4928] Servers: 17, Queue: 303, Processed: 4334, Blocked: 15
[Cycle 4929] Servers: 17, Queue: 304, Processed: 4334, Blocked: 15
[Cycle 4930] Servers: 17, Queue: 303, Processed: 4335, Blocked: 15
[Cycle 4931] Servers: 17, Queue: 304, Processed: 4335, Blocked: 15
[Cycle 4932] Servers: 17, Queue: 305, Processed: 4335, Blocked: 15
[Cycle 4933] Servers: 17, Queue: 306, Processed: 4335, Blocked: 15
[Cycle 4934] Servers: 17, Queue: 307, Processed: 4335, Blocked: 15
[Cycle 4935] Servers: 17, Queue: 308, Processed: 4335, Blocked: 15
[Cycle 4936] Servers: 17, Queue: 309, Processed: 4335, Blocked: 15
[Cycle 4937] Servers: 17, Queue: 310, Processed: 4335, Blocked: 15
[Cycle 4938] Servers: 17, Queue: 310, Processed: 4336, Blocked: 15
[Cycle 4939] Servers: 17, Queue: 310, Processed: 4337, Blocked: 15
[Cycle 4940] Servers: 17, Queue: 311, Processed: 4337, Blocked: 15
[Cycle 4941] Servers: 17, Queue: 310, Processed: 4339, Blocked: 15
[Cycle 4942] Servers: 17, Queue: 309, Processed: 4341, Blocked: 15
[Cycle 4943] Servers: 17, Queue: 309, Processed: 4342, Blocked: 15
[Cycle 4944] Servers: 17, Queue: 308, Processed: 4344, Blocked: 15
[Cycle 4945] Servers: 17, Queue: 309, Processed: 4344, Blocked: 15
[Cycle 4946] Servers: 17, Queue: 310, Processed: 4344, Blocked: 15
[Cycle 4947] Servers: 17, Queue: 311, Processed: 4344, Blocked: 15
[Cycle 4948] Servers: 17, Queue: 311, Processed: 4345, Blocked: 15
[Cycle 4949] Servers: 17, Queue: 309, Processed: 4348, Blocked: 15
[Cycle 4950] Servers: 17, Queue: 309, Processed: 4349, Blocked: 15
[Cycle 4951] Servers: 17, Queue: 308, Processed: 4351, Blocked: 15
[Cycle 4952] Servers: 17, Queue: 308, Processed: 4351, Blocked: 15
[Cycle 4953] Servers: 17, Queue: 307, Processed: 4353, Blocked: 15
[Cycle 4954] Servers: 17, Queue: 308, Processed: 4353, Blocked: 15
[Cycle 4955] Servers: 17, Queue: 307, Processed: 4354, Blocked: 15
[Cycle 4956] Servers: 17, Queue: 307, Processed: 4355, Blocked: 15
[Cycle 4957] Servers: 17, Queue: 307, Processed: 4355, Blocked: 15
[Cycle 4958] Servers: 17, Queue: 308, Processed: 4355, Blocked: 15
[Cycle 4959] Servers: 17, Queue: 308, Processed: 4356, Blocked: 15
[Cycle 4960] Servers: 17, Queue: 309, Processed: 4356, Blocked: 15
[Cycle 4961] Servers: 17, Queue: 308, Processed: 4358, Blocked: 15
[Cycle 4962] Servers: 17, Queue: 307, Processed: 4360, Blocked: 15
[Cycle 4963] Servers: 17, Queue: 306, Processed: 4362, Blocked: 15
[Cycle 4964] Servers: 17, Queue: 307, Processed: 4362, Blocked: 15
[Cycle 4965] Servers: 17, Queue: 307, Processed: 4362, Blocked: 15
[Cycle 4966] Servers: 17, Queue: 306, Processed: 4364, Blocked: 15
[Cycle 4967] Servers: 17, Queue: 304, Processed: 4367, Blocked: 15
[Cycle 4968] Servers: 17, Queue: 305, Processed: 4367, Blocked: 15
[Cycle 4969] Servers: 17, Queue: 306, Processed: 4367, Blocked: 15
[Cycle 4970] Servers: 17, Queue: 307, Processed: 4367, Blocked: 15
[Cycle 4971] Servers: 17, Queue: 308, Processed: 4367, Blocked: 15
[Cycle 4972] Servers: 17, Queue: 308, Processed: 4367, Blocked: 15
[Cycle 4973] Servers: 17, Queue: 307, Processed: 4369, Blocked: 15
[Cycle 4974] Servers: 17, Queue: 307, Processed: 4370, Blocked: 15
[Cycle 4975] Servers: 17, Queue: 308, Processed: 4370, Blocked: 15
[Cycle 4976] Servers: 17, Queue: 308, Processed: 4371, Blocked: 15
[Cycle 4977] Servers: 17, Queue: 308, Processed: 4372, Blocked: 15
[Cycle 4978] Servers: 17, Queue: 308, Processed: 4373, Blocked: 15
[Cycle 4979] Servers: 17, Queue: 308, Processed: 4374, Blocked: 15
[Cycle 4980] Servers: 17, Queue: 306, Processed: 4376, Blocked: 15
[Cycle 4981] Servers: 17, Queue: 307, Processed: 4376, Blocked: 15
[Cycle 4982] Servers: 17, Queue: 307, Processed: 4377, Blocked: 15
[Cycle 4983] Servers: 17, Queue: 308, Processed: 4377, Blocked: 15
[Cycle 4984] Servers: 17, Queue: 309, Processed: 4377, Blocked: 15
[Cycle 4985] Servers: 17, Queue: 310, Processed: 4377, Blocked: 15
[Cycle 4986] Servers: 17, Queue: 309, Processed: 4379, Blocked: 15
[Cycle 4987] Servers: 17, Queue: 310, Processed: 4379, Blocked: 15
[Cycle 4988] Servers: 17, Queue: 309, Processed: 4381, Blocked: 15
[Cycle 4989] Servers: 17, Queue: 309, Processed: 4382, Blocked: 15
[Cycle 4990] Servers: 17, Queue: 307, Processed: 4385, Blocked: 15
[Cycle 4991] Servers: 17, Queue: 308, Processed: 4385, Blocked: 15
[Cycle 4992] Servers: 17, Queue: 306, Processed: 4388, Blocked: 15
[Cycle 4993] Servers: 17, Queue: 307, Processed: 4388, Blocked: 15
[Cycle 4994] Servers: 17, Queue: 307, Processed: 4389, Blocked: 15
[Cycle 4995] Servers: 17, Queue: 307, Processed: 4390, Blocked: 15
[Cycle 4996] Servers: 17, Queue: 308, Processed: 4390, Blocked: 15
[Cycle 4997] Servers: 17, Queue: 308, Processed: 4391, Blocked: 15
[Cycle 4998] Servers: 17, Queue: 307, Processed: 4392, Blocked: 15
[Cycle 4999] Servers: 17, Queue: 308, Processed: 4392, Blocked: 15
[Cycle 5000] Servers: 17, Queue: 307, Processed: 4394, Blocked: 15
[Cycle 5001] Servers: 17, Queue: 308, Processed: 4394, Blocked: 15
[Cycle 5002] Servers: 17, Queue: 306, Processed: 4397, Blocked: 15
[Cycle 5003] Servers: 17, Queue: 306, Processed: 4397, Blocked: 15
[Cycle 5004] Servers: 17, Queue: 305, Processed: 4399, Blocked: 15
[Cycle 5005] Servers: 17, Queue: 305, Processed: 4400, Blocked: 15
[Cycle 5006] Servers: 17, Queue: 305, Processed: 4401, Blocked: 15
[Cycle 5007] Servers: 17, Queue: 306, Processed: 4401, Blocked: 15
[Cycle 5008] Servers: 17, Queue: 306, Processed: 4402, Blocked: 15
[Cycle 5009] Servers: 17, Queue: 306, Processed: 4403, Blocked: 15
[Cycle 5010] Servers: 17, Queue: 307, Processed: 4403, Blocked: 15
[Cycle 5011] Servers: 17, Queue: 307, Processed: 4404, Blocked: 15
[Cycle 5012] Servers: 17, Queue: 308, Processed: 4404, Blocked: 15
[Cycle 5013] Servers: 17, Queue: 309, Processed: 4404, Blocked: 15
[Cycle 5014] Servers: 17, Queue: 308, Processed: 4406, Blocked: 15
[Cycle 5015] Servers: 17, Queue: 307, Processed: 4408, Blocked: 15
[Cycle 5016] Servers: 17, Queue: 307, Processed: 4408, Blocked: 15
[Cycle 5017] Servers: 17, Queue: 306, Processed: 4410, Blocked: 15
[Cycle 5018] Servers: 17, Queue: 307, Processed: 4410, Blocked: 15
[Cycle 5019] Servers: 17, Queue: 308, Processed: 4410, Blocked: 15
[Cycle 5020] Servers: 17, Queue: 308, Processed: 4411, Blocked: 15
[Cycle 5021] Servers: 17, Queue: 309, Processed: 4411, Blocked: 15
[Cycle 5022] Servers: 17, Queue: 307, Processed: 4413, Blocked: 15
[Cycle 5023] Servers: 17, Queue: 306, Processed: 4415, Blocked: 15
[Cycle 5024] Servers: 17, Queue: 307, Processed: 4415, Blocked: 15
[Cycle 5025] Servers: 17, Queue: 308, Processed: 4415, Blocked: 15
[Cycle 5026] Servers: 17, Queue: 308, Processed: 4416, Blocked: 15
[Cycle 5027] Servers: 17, Queue: 309, Processed: 4416, Blocked: 15
[Cycle 5028] Servers: 17, Queue: 307, Processed: 4419, Blocked: 15
[Cycle 5029] Servers: 17, Queue: 308, Processed: 4419, Blocked: 15
[Cycle 5030] Servers: 17, Queue: 308, Processed: 4420, Blocked: 15
[Cycle 5031] Servers: 17, Queue: 308, Processed: 4420, Blocked: 15
[Cycle 5032] Servers: 17, Queue: 308, Processed: 4421, Blocked: 15
[Cycle 5033] Servers: 17, Queue: 309, Processed: 4421, Blocked: 15
[Cycle 5034] Servers: 17, Queue: 309, Processed: 4422, Blocked: 15
[Cycle 5035] Servers: 17, Queue: 310, Processed: 4422, Blocked: 15
[Cycle 5036] Servers: 17, Queue: 311, Processed: 4422, Blocked: 15
[Cycle 5037] Servers: 17, Queue: 312, Processed: 4422, Blocked: 15
[Cycle 5038] Servers: 17, Queue: 312, Processed: 4423, Blocked: 15
[Cycle 5039] Servers: 17, Queue: 311, Processed: 4425, Blocked: 15
[Cycle 5040] Servers: 17, Queue: 309, Processed: 4428, Blocked: 15
[Cycle 5041] Servers: 17, Queue: 310, Processed: 4428, Blocked: 15
[Cycle 5042] Servers: 17, Queue: 311, Processed: 4428, Blocked: 15
[Cycle 5043] Servers: 17, Queue: 311, Processed: 4429, Blocked: 15
[Cycle 5044] Servers: 17, Queue: 312, Processed: 4429, Blocked: 15
[Cycle 5045] Servers: 17, Queue: 312, Processed: 4430, Blocked: 15
[Cycle 5046] Servers: 17, Queue: 312, Processed: 4431, Blocked: 15
[Cycle 5047] Servers: 17, Queue: 312, Processed: 4432, Blocked: 15
[Cycle 5048] Servers: 17, Queue: 313, Processed: 4432, Blocked: 15
[Cycle 5049] Servers: 17, Queue: 314, Processed: 4432, Blocked: 15
[Cycle 5050] Servers: 17, Queue: 313, Processed: 4434, Blocked: 15
[Cycle 5051] Servers: 17, Queue: 312, Processed: 4436, Blocked: 15
[Cycle 5052] Servers: 17, Queue: 312, Processed: 4437, Blocked: 15
[Cycle 5053] Servers: 17, Queue: 312, Processed: 4438, Blocked: 15
[Cycle 5054] Servers: 17, Queue: 313, Processed: 4438, Blocked: 15
[Cycle 5055] Servers: 17, Queue: 314, Processed: 4438, Blocked: 15
[Cycle 5056] Servers: 17, Queue: 315, Processed: 4438, Blocked: 15
[Cycle 5057] Servers: 17, Queue: 314, Processed: 4440, Blocked: 15
[Cycle 5058] Servers: 17, Queue: 314, Processed: 4440, Blocked: 15
[Cycle 5059] Servers: 17, Queue: 313, Processed: 4441, Blocked: 15
[Cycle 5060] Servers: 17, Queue: 313, Processed: 4442, Blocked: 15
[Cycle 5061] Servers: 17, Queue: 311, Processed: 4445, Blocked: 15
[Cycle 5062] Servers: 17, Queue: 311, Processed: 4446, Blocked: 15
[Cycle 5063] Servers: 17, Queue: 311, Processed: 4447, Blocked: 15
[Cycle 5064] Servers: 17, Queue: 312, Processed: 4447, Blocked: 15
[Cycle 5065] Servers: 17, Queue: 313, Processed: 4447, Blocked: 15
[Cycle 5066] Servers: 17, Queue: 313, Processed: 4448, Blocked: 15
[Cycle 5067] Servers: 17, Queue: 313, Processed: 4449, Blocked: 15
[Cycle 5068] Servers: 17, Queue: 314, Processed: 4449, Blocked: 15
[Cycle 5069] Servers: 17, Queue: 314, Processed: 4450, Blocked: 15
[Cycle 5070] Servers: 17, Queue: 315, Processed: 4450, Blocked: 15
[Cycle 5071] Servers: 17, Queue: 315, Processed: 4451, Blocked: 15
[Cycle 5072] Servers: 17, Queue: 314, Processed: 4453, Blocked: 15
[Cycle 5073] Servers: 17, Queue: 314, Processed: 4453, Blocked: 15
[Cycle 5074] Servers: 17, Queue: 315, Processed: 4453, Blocked: 15
[Cycle 5075] Servers: 17, Queue: 316, Processed: 4453, Blocked: 15
[Cycle 5076] Servers: 17, Queue: 316, Processed: 4454, Blocked: 15
[Cycle 5077] Servers: 17, Queue: 316, Processed: 4455, Blocked: 15
[Cycle 5078] Servers: 17, Queue: 313, Processed: 4459, Blocked: 15
[Cycle 5079] Servers: 17, Queue: 314, Processed: 4459, Blocked: 15
[Cycle 5080] Servers: 17, Queue: 315, Processed: 4459, Blocked: 15
[Cycle 5081] Servers: 17, Queue: 315, Processed: 4460, Blocked: 15
[Cycle 5082] Servers: 17, Queue: 315, Processed: 4461, Blocked: 15
[Cycle 5083] Servers: 17, Queue: 314, Processed: 4462, Blocked: 15
[Cycle 5084] Servers: 17, Queue: 314, Processed: 4463, Blocked: 15
[Cycle 5085] Servers: 17, Queue: 314, Processed: 4464, Blocked: 15
[Cycle 5086] Servers: 17, Queue: 315, Processed: 4464, Blocked: 15
[Cycle 5087] Servers: 17, Queue: 315, Processed: 4465, Blocked: 15
[Cycle 5088] Servers: 17, Queue: 316, Processed: 4465, Blocked: 15
[Cycle 5089] Servers: 17, Queue: 315, Processed: 4467, Blocked: 15
[Cycle 5090] Servers: 17, Queue: 315, Processed: 4468, Blocked: 15
[Cycle 5091] Servers: 17, Queue: 315, Processed: 4469, Blocked: 15
[Cycle 5092] Servers: 17, Queue: 313, Processed: 4472, Blocked: 15
[Cycle 5093] Servers: 17, Queue: 314, Processed: 4472, Blocked: 15
[Cycle 5094] Servers: 17, Queue: 312, Processed: 4475, Blocked: 15
[Cycle 5095] Servers: 17, Queue: 312, Processed: 4476, Blocked: 15
[Cycle 5096] Servers: 17, Queue: 313, Processed: 4476, Blocked: 15
[Cycle 5097] Servers: 17, Queue: 313, Processed: 4477, Blocked: 15
[Cycle 5098] Servers: 17, Queue: 313, Processed: 4478, Blocked: 15
[Cycle 5099] Servers: 17, Queue: 314, Processed: 4478, Blocked: 15
[Cycle 5100] Servers: 17, Queue: 314, Processed: 4479, Blocked: 15
[Cycle 5101] Servers: 17, Queue: 314, Processed: 4480, Blocked: 15
[Cycle 5102] Servers: 17, Queue: 313, Processed: 4482, Blocked: 15
[Cycle 5103] Servers: 17, Queue: 314, Processed: 4482, Blocked: 15
[Cycle 5104] Servers: 17, Queue: 315, Processed: 4482, Blocked: 15
[Cycle 5105] Servers: 17, Queue: 315, Processed: 4483, Blocked: 15
[Cycle 5106] Servers: 17, Queue: 316, Processed: 4483, Blocked: 15
[Cycle 5107] Servers: 17, Queue: 316, Processed: 4484, Blocked: 15
[Cycle 5108] Servers: 17, Queue: 314, Processed: 4486, Blocked: 15
[Cycle 5109] Servers: 17, Queue: 314, Processed: 4487, Blocked: 15
[Cycle 5110] Servers: 17, Queue: 315, Processed: 4487, Blocked: 15
[Cycle 5111] Servers: 17, Queue: 316, Processed: 4487, Blocked: 15
[Cycle 5112] Servers: 17, Queue: 315, Processed: 4489, Blocked: 15
[Cycle 5113] Servers: 17, Queue: 314, Processed: 4491, Blocked: 15
[Cycle 5114] Servers: 17, Queue: 315, Processed: 4491, Blocked: 15
[Cycle 5115] Servers: 17, Queue: 316, Processed: 4491, Blocked: 15
[Cycle 5116] Servers: 17, Queue: 315, Processed: 4493, Blocked: 15
[Cycle 5117] Servers: 17, Queue: 315, Processed: 4494, Blocked: 15
[Cycle 5118] Servers: 17, Queue: 314, Processed: 4496, Blocked: 15
[Cycle 5119] Servers: 17, Queue: 315, Processed: 4496, Blocked: 15
[Cycle 5120] Servers: 17, Queue: 315, Processed: 4497, Blocked: 15
[Cycle 5121] Servers: 17, Queue: 314, Processed: 4499, Blocked: 15
[Cycle 5122] Servers: 17, Queue: 314, Processed: 4500, Blocked: 15
[Cycle 5123] Servers: 17, Queue: 315, Processed: 4500, Blocked: 15
[Cycle 5124] Servers: 17, Queue: 316, Processed: 4500, Blocked: 15
[Cycle 5125] Servers: 17, Queue: 316, Processed: 4501, Blocked: 15
[Cycle 5126] Servers: 17, Queue: 317, Processed: 4501, Blocked: 15
[Cycle 5127] Servers: 17, Queue: 317, Processed: 4502, Blocked: 15
[Cycle 5128] Servers: 17, Queue: 318, Processed: 4502, Blocked: 15
[Cycle 5129] Servers: 17, Queue: 318, Processed: 4503, Blocked: 15
[Cycle 5130] Servers: 17, Queue: 319, Processed: 4503, Blocked: 15
[Cycle 5131] Servers: 17, Queue: 318, Processed: 4505, Blocked: 15
[Cycle 5132] Servers: 17, Queue: 318, Processed: 4506, Blocked: 15
[Cycle 5133] Servers: 17, Queue: 317, Processed: 4508, Blocked: 15
[Cycle 5134] Servers: 17, Queue: 318, Processed: 4508, Blocked: 15
[Cycle 5135] Servers: 17, Queue: 318, Processed: 4509, Blocked: 15
[Cycle 5136] Servers: 17, Queue: 319, Processed: 4509, Blocked: 15
[Cycle 5137] Servers: 17, Queue: 320, Processed: 4509, Blocked: 15
[Cycle 5138] Servers: 17, Queue: 320, Processed: 4510, Blocked: 15
[Cycle 5139] Servers: 17, Queue: 321, Processed: 4510, Blocked: 15
[Cycle 5140] Servers: 17, Queue: 320, Processed: 4512, Blocked: 15
[Cycle 5141] Servers: 17, Queue: 321, Processed: 4512, Blocked: 15
[Cycle 5142] Servers: 17, Queue: 320, Processed: 4514, Blocked: 15
[Cycle 5143] Servers: 17, Queue: 319, Processed: 4516, Blocked: 15
[Cycle 5144] Servers: 17, Queue: 319, Processed: 4517, Blocked: 15
[Cycle 5145] Servers: 17, Queue: 318, Processed: 4519, Blocked: 15
[Cycle 5146] Servers: 17, Queue: 318, Processed: 4520, Blocked: 15
[Cycle 5147] Servers: 17, Queue: 318, Processed: 4521, Blocked: 15
[Cycle 5148] Servers: 17, Queue: 318, Processed: 4522, Blocked: 15
[Cycle 5149] Servers: 17, Queue: 319, Processed: 4522, Blocked: 15
[Cycle 5150] Servers: 17, Queue: 320, Processed: 4522, Blocked: 15
[Cycle 5151] Servers: 17, Queue: 319, Processed: 4524, Blocked: 15
[Cycle 5152] Servers: 17, Queue: 320, Processed: 4524, Blocked: 15
[Cycle 5153] Servers: 17, Queue: 320, Processed: 4525, Blocked: 15
